code_geo,libelle,part_commerce_transport_services_2023,population_2022,nb_etablissements_2023,densite_population_2022,taux_activite_2022,mediane_niveau_vie_2021,part_industrie_2023,part_construction_2023,nb_hotels_2022,nb_campings_2022
68279,Roderen,26.1,906.0,11.0,126.5,77.6,27540.0,0.0,4.3,0.0,0.0
68280,Rodern,22.2,396.0,18.0,56.2,86.8,27030.0,5.6,33.3,0.0,0.0
68281,Roggenhouse,11.1,463.0,7.0,71.8,80.0,28030.0,38.9,0.0,0.0,0.0
68282,Romagny,69.2,275.0,5.0,95.2,82.7,28810.0,0.0,0.0,0.0,0.0
68283,Rombach-le-Franc,0.0,785.0,8.0,43.9,73.0,22500.0,78.6,2.4,0.0,1.0
68284,Roppentzwiller,37.5,665.0,11.0,160.2,80.5,28370.0,0.0,51.8,0.0,0.0
68285,Rorschwihr,24.1,366.0,12.0,148.2,83.9,27000.0,0.0,0.0,0.0,0.0
68286,Rosenau,17.8,2388.0,31.0,369.1,82.6,34970.0,48.6,4.8,0.0,0.0
68287,Rouffach,25.6,4186.0,181.0,104.5,74.4,25160.0,10.7,3.1,3.0,1.0
68288,Ruederbach,41.7,392.0,6.0,87.9,79.7,32840.0,0.0,0.0,0.0,0.0
68289,Ruelisheim,77.7,2486.0,45.0,342.0,80.5,27820.0,5.6,6.2,0.0,0.0
68290,Rustenhart,21.3,964.0,15.0,78.9,81.3,27710.0,0.0,4.3,0.0,0.0
68291,Rumersheim-le-Haut,10.5,1052.0,28.0,63.1,82.1,27960.0,55.9,17.8,0.0,0.0
68292,Saint-Amarin,23.5,2184.0,71.0,188.1,77.0,22300.0,48.1,7.6,2.0,0.0
68293,Saint-Cosme,20.0,77.0,4.0,28.4,69.5,,0.0,20.0,0.0,0.0
68294,Sainte-Croix-aux-Mines,31.1,1756.0,47.0,63.1,75.9,22220.0,35.9,6.9,1.0,0.0
68295,Sainte-Croix-en-Plaine,71.1,3026.0,196.0,117.4,82.1,27450.0,5.0,19.9,0.0,1.0
68296,Saint-Hippolyte,66.3,945.0,53.0,52.9,78.8,26080.0,3.4,8.8,4.0,0.0
68297,Saint-Louis,55.4,22530.0,645.0,1337.1,74.0,24530.0,17.7,1.0,5.0,0.0
68298,Sainte-Marie-aux-Mines,14.5,4945.0,147.0,109.3,69.5,20300.0,6.3,7.1,4.0,2.0
68299,Saint-Ulrich,0.0,303.0,7.0,78.7,72.9,24980.0,13.3,20.0,0.0,0.0
68300,Sausheim,43.4,5597.0,423.0,331.0,77.6,26220.0,48.5,4.6,5.0,1.0
68301,Schlierbach,36.1,1290.0,41.0,109.3,82.8,36230.0,24.0,24.9,0.0,0.0
68302,Schweighouse-Thann,14.3,745.0,4.0,69.1,79.6,28480.0,0.0,0.0,0.0,0.0
68303,Schwoben,0.0,228.0,3.0,95.8,77.0,33050.0,50.0,0.0,0.0,0.0
68304,Sentheim,17.0,1534.0,39.0,248.2,78.1,26220.0,29.8,8.0,1.0,0.0
68305,Seppois-le-Bas,38.1,1426.0,41.0,211.9,78.2,26260.0,12.3,1.4,0.0,1.0
68306,Seppois-le-Haut,47.8,504.0,8.0,80.4,80.5,27610.0,0.0,23.9,0.0,0.0
68307,Sewen,69.0,488.0,14.0,22.7,74.2,21910.0,0.0,0.0,1.0,0.0
68308,Sickert,33.3,331.0,5.0,64.6,79.4,26820.0,0.0,16.7,0.0,0.0
68309,Sierentz,63.2,4296.0,181.0,325.0,85.2,34140.0,5.2,10.0,1.0,0.0
68311,Sondernach,76.4,593.0,16.0,24.0,75.4,22960.0,0.0,9.1,0.0,0.0
68312,Sondersdorf,0.0,316.0,5.0,37.4,74.6,29720.0,0.0,18.8,0.0,0.0
68313,Soppe-le-Bas,52.0,780.0,27.0,137.3,83.4,27350.0,0.0,32.8,0.0,0.0
68315,Soultz-Haut-Rhin,36.7,7019.0,250.0,237.4,78.6,24370.0,27.0,6.2,0.0,0.0
68316,Soultzbach-les-Bains,51.6,727.0,20.0,103.0,82.8,26330.0,25.0,4.7,0.0,0.0
68317,Soultzeren,43.8,1152.0,31.0,62.7,80.0,23680.0,9.4,19.8,2.0,1.0
68318,Soultzmatt,53.7,2466.0,79.0,126.0,78.7,26540.0,16.9,3.5,3.0,0.0
68320,Spechbach,47.5,1380.0,38.0,171.2,79.9,27910.0,16.5,18.0,0.0,0.0
68321,Staffelfelden,52.0,4070.0,66.0,548.5,79.8,23650.0,11.6,18.4,0.0,0.0
68322,Steinbach,52.3,1357.0,18.0,222.8,77.7,28110.0,1.5,12.3,0.0,0.0
68323,Steinbrunn-le-Bas,17.1,850.0,14.0,99.1,83.9,34590.0,31.7,12.2,0.0,0.0
68324,Steinbrunn-le-Haut,25.9,670.0,10.0,72.7,84.3,32910.0,0.0,29.6,0.0,0.0
68325,Steinsoultz,31.2,749.0,9.0,184.5,78.7,32780.0,0.0,18.8,0.0,0.0
68326,Sternenberg,0.0,145.0,3.0,42.2,74.3,29410.0,0.0,0.0,0.0,0.0
68327,Stetten,9.1,336.0,8.0,77.8,80.6,37810.0,0.0,0.0,0.0,0.0
68328,Storckensohn,54.5,187.0,7.0,36.7,79.2,24370.0,0.0,9.1,0.0,0.0
68329,Stosswihr,60.5,1328.0,37.0,50.3,80.9,23850.0,4.6,11.8,1.0,0.0
68330,Strueth,30.0,354.0,8.0,82.1,81.7,25840.0,0.0,55.0,0.0,0.0
68331,Sundhoffen,47.8,1971.0,65.0,154.6,82.0,27020.0,5.7,37.2,0.0,0.0
68332,Tagolsheim,25.4,982.0,29.0,307.8,83.9,27650.0,39.0,24.6,0.0,0.0
68333,Tagsdorf,47.8,314.0,9.0,125.6,75.5,33420.0,26.1,4.3,0.0,0.0
68334,Thann,26.4,7769.0,250.0,621.0,76.8,22050.0,23.4,1.6,6.0,0.0
68335,Thannenkirch,88.0,457.0,10.0,99.3,80.9,25640.0,0.0,0.0,4.0,0.0
68336,Traubach-le-Bas,14.3,464.0,16.0,68.4,83.5,26400.0,4.8,55.2,0.0,0.0
68337,Traubach-le-Haut,11.1,636.0,6.0,92.0,80.2,26820.0,66.7,0.0,0.0,0.0
68338,Turckheim,25.7,4033.0,113.0,245.0,79.7,25610.0,4.2,34.9,5.0,1.0
68340,Ueberstrass,15.1,345.0,10.0,67.4,78.2,27690.0,5.7,7.5,0.0,0.0
68341,Uffheim,0.0,1091.0,4.0,250.2,86.0,38920.0,0.0,0.0,0.0,0.0
68342,Uffholtz,27.4,1631.0,33.0,136.9,79.6,26290.0,56.4,3.8,1.0,0.0
68343,Ungersheim,46.1,2440.0,62.0,180.6,81.4,27410.0,39.9,6.7,1.0,0.0
68344,Urbès,18.8,437.0,11.0,34.5,79.2,22840.0,0.0,56.2,0.0,1.0
68345,Urschenheim,24.1,796.0,14.0,124.0,83.9,26400.0,0.0,0.0,0.0,0.0
68347,Vieux-Ferrette,38.7,643.0,26.0,97.0,77.6,32790.0,17.3,12.0,0.0,0.0
68348,Vieux-Thann,35.8,2874.0,112.0,562.4,72.7,21900.0,44.3,7.8,0.0,0.0
68349,Village-Neuf,15.1,4617.0,57.0,676.0,81.9,37170.0,60.1,0.9,1.0,0.0
68350,Vœgtlinshoffen,51.5,477.0,20.0,119.5,81.2,29160.0,0.0,0.0,0.0,0.0
68351,Vogelgrun,33.7,630.0,10.0,125.2,80.2,26600.0,51.0,1.0,1.0,0.0
68352,Volgelsheim,44.1,2714.0,76.0,314.1,78.5,23130.0,24.9,1.7,1.0,0.0
68353,Wahlbach,36.4,495.0,13.0,77.2,84.0,35070.0,4.5,0.0,1.0,0.0
68354,Walbach,35.7,926.0,14.0,169.9,77.1,29180.0,3.6,3.6,0.0,0.0
68355,Waldighofen,57.8,1555.0,59.0,375.6,86.7,31550.0,16.6,14.8,0.0,0.0
68356,Walheim,45.9,888.0,13.0,183.9,81.8,28060.0,16.4,13.1,0.0,0.0
68357,Waltenheim,0.0,512.0,2.0,220.7,82.5,37930.0,0.0,33.3,0.0,0.0
68358,Wasserbourg,81.5,467.0,7.0,49.3,78.0,24910.0,0.0,0.0,0.0,0.0
68359,Wattwiller,62.9,1648.0,34.0,121.1,78.8,28510.0,23.6,0.4,0.0,1.0
68360,Weckolsheim,21.1,719.0,12.0,103.8,84.1,25260.0,0.0,47.4,0.0,0.0
68361,Wegscheid,36.4,317.0,5.0,31.5,75.1,24520.0,0.0,9.1,0.0,0.0
68362,Wentzwiller,23.4,781.0,8.0,165.8,83.1,38400.0,0.0,53.2,0.0,0.0
68363,Werentzhouse,18.2,629.0,7.0,139.8,84.6,33680.0,3.0,15.2,0.0,0.0
68364,Westhalten,61.5,1010.0,49.0,92.0,80.0,27740.0,2.9,0.6,2.0,0.0
68365,Wettolsheim,40.4,1771.0,138.0,199.9,80.0,28760.0,48.9,1.9,2.0,0.0
68366,Wickerschwihr,41.4,720.0,15.0,320.0,80.8,28650.0,13.8,0.0,0.0,0.0
68367,Widensolen,32.1,1208.0,16.0,113.2,81.5,26740.0,5.7,13.2,0.0,0.0
68368,Wihr-au-Val,49.2,1208.0,39.0,96.3,76.3,26640.0,4.9,36.9,0.0,2.0
68370,Wildenstein,84.2,157.0,5.0,15.9,76.0,20040.0,0.0,0.0,1.0,0.0
68371,Willer,45.2,299.0,12.0,48.1,82.6,32010.0,7.1,4.8,0.0,0.0
68372,Willer-sur-Thur,68.3,1758.0,34.0,97.7,77.2,22860.0,0.0,5.6,0.0,0.0
68373,Winkel,0.0,291.0,4.0,37.0,75.0,28680.0,0.0,86.7,1.0,0.0
68374,Wintzenheim,43.2,8045.0,223.0,424.1,76.3,24700.0,11.3,7.1,2.0,1.0
68375,Wittelsheim,40.3,10364.0,310.0,438.6,76.7,23360.0,24.2,15.2,0.0,0.0
68376,Wittenheim,58.3,15491.0,504.0,814.9,70.1,22170.0,15.2,9.9,1.0,0.0
68377,Wittersdorf,52.4,778.0,19.0,163.4,80.2,29180.0,0.0,15.5,1.0,0.0
68378,Wolfersdorf,0.0,356.0,4.0,97.3,78.9,24860.0,0.0,0.0,0.0,0.0
68379,Wolfgantzen,72.1,1156.0,37.0,123.2,80.4,25300.0,0.0,7.3,0.0,0.0
68380,Wolschwiller,21.1,433.0,9.0,42.7,82.1,35840.0,42.1,0.0,0.0,0.0
68381,Wuenheim,18.8,769.0,17.0,124.6,80.3,26430.0,0.0,13.0,0.0,1.0
68382,Zaessingue,8.7,380.0,9.0,76.2,84.0,35710.0,13.0,21.7,0.0,0.0
68383,Zellenberg,56.9,323.0,23.0,65.1,77.8,28440.0,0.0,0.0,2.0,0.0
68384,Zillisheim,24.3,2509.0,40.0,305.2,75.4,29650.0,6.1,4.2,0.0,0.0
68385,Zimmerbach,56.9,823.0,15.0,364.2,76.3,29310.0,3.9,7.8,0.0,0.0
68386,Zimmersheim,34.0,1069.0,17.0,339.4,81.1,36610.0,6.4,12.8,0.0,0.0
69001,Affoux,16.7,397.0,10.0,37.3,86.7,24970.0,0.0,38.9,0.0,0.0
69002,Aigueperse,0.0,239.0,7.0,18.5,80.3,21290.0,17.6,17.6,1.0,0.0
69003,Albigny-sur-Saône,9.7,3013.0,57.0,1172.4,76.3,27080.0,0.2,3.0,0.0,0.0
69004,Alix,15.6,772.0,13.0,213.9,79.2,26980.0,0.0,28.1,0.0,0.0
69005,Ambérieux,30.8,629.0,55.0,138.2,83.4,25550.0,11.9,54.0,1.0,0.0
69006,Amplepuis,29.5,4858.0,180.0,126.4,77.0,21120.0,18.9,13.1,0.0,0.0
69007,Ampuis,42.4,2760.0,149.0,177.3,78.8,26440.0,8.0,10.9,2.0,0.0
69008,Ancy,31.0,674.0,13.0,56.9,80.2,25170.0,0.0,3.4,0.0,0.0
69009,Anse,40.4,8139.0,270.0,534.4,80.0,24690.0,8.3,8.8,1.0,1.0
69010,L'Arbresle,44.2,6469.0,275.0,1925.3,76.8,23450.0,6.9,1.3,2.0,0.0
69012,Les Ardillats,43.8,616.0,18.0,26.7,82.6,24030.0,18.8,10.4,0.0,0.0
69013,Arnas,49.6,4408.0,309.0,251.6,78.7,24910.0,29.6,10.0,0.0,0.0
69014,Aveize,11.2,1108.0,35.0,66.6,80.0,22620.0,0.2,2.4,0.0,0.0
69016,Azolette,0.0,122.0,3.0,29.2,83.6,23200.0,0.0,0.0,0.0,0.0
69017,Bagnols,39.2,758.0,32.0,103.1,81.7,26690.0,0.0,25.7,1.0,0.0
69018,Beaujeu,30.6,2103.0,86.0,117.8,79.2,21680.0,3.5,11.4,0.0,0.0
69019,Belleville-en-Beaujolais,53.3,13767.0,592.0,602.2,79.2,22210.0,19.5,3.2,6.0,0.0
69020,Belmont-d'Azergues,59.5,717.0,14.0,474.8,81.7,29010.0,0.0,2.4,0.0,0.0
69021,Bessenay,24.7,2351.0,67.0,167.8,77.6,24500.0,3.4,12.6,0.0,1.0
69022,Bibost,32.1,543.0,14.0,103.8,81.5,24520.0,0.0,17.9,0.0,0.0
69023,Blacé,51.7,1692.0,57.0,153.8,81.0,27320.0,2.1,6.2,1.0,0.0
69024,Val d'Oingt,34.6,4143.0,157.0,228.9,77.7,26650.0,4.2,11.2,0.0,0.0
69026,Le Breuil,8.3,528.0,15.0,93.8,81.9,26280.0,0.0,65.0,0.0,0.0
69027,Brignais,54.4,12330.0,818.0,1190.2,79.1,26720.0,24.2,10.2,1.0,0.0
69028,Brindas,42.8,6718.0,211.0,596.1,78.6,29700.0,12.8,16.4,0.0,0.0
69029,Bron,39.7,42850.0,1269.0,4160.2,73.5,21950.0,4.1,5.0,12.0,0.0
69030,Brullioles,45.7,823.0,21.0,67.2,80.2,24700.0,2.9,38.6,1.0,0.0
69031,Brussieu,34.0,1378.0,30.0,204.5,84.6,25730.0,17.0,6.4,0.0,0.0
69032,Bully,27.4,2144.0,78.0,170.3,82.6,27450.0,21.8,14.2,0.0,0.0
69033,Cailloux-sur-Fontaines,50.4,2951.0,117.0,339.6,78.8,34010.0,2.0,32.0,0.0,0.0
69034,Caluire-et-Cuire,59.6,43479.0,1233.0,4160.7,79.7,27370.0,7.0,2.3,3.0,0.0
69035,Cenves,36.1,393.0,13.0,14.8,80.8,24870.0,0.0,25.0,0.0,0.0
69036,Cercié,58.6,1135.0,51.0,229.8,77.7,24520.0,4.3,18.3,0.0,0.0
69037,Chambost-Allières,20.3,819.0,23.0,57.9,81.7,23330.0,58.0,4.8,0.0,0.0
69038,Chambost-Longessaigne,13.2,923.0,21.0,59.8,81.0,21860.0,26.5,33.8,0.0,0.0
69039,Chamelet,68.3,703.0,15.0,48.7,81.3,24090.0,6.7,5.0,0.0,0.0
69040,Champagne-au-Mont-d'Or,85.6,6124.0,439.0,2364.5,78.6,27100.0,5.2,3.8,1.0,0.0
69042,La Chapelle-sur-Coise,6.9,566.0,11.0,86.0,80.7,25080.0,0.0,20.7,0.0,0.0
69043,Chaponost,51.3,9217.0,408.0,564.8,77.3,31090.0,14.8,14.4,1.0,0.0
69044,Charbonnières-les-Bains,73.0,5272.0,239.0,1276.5,75.4,36390.0,2.2,6.0,3.0,0.0
69045,Charentay,11.9,1269.0,31.0,92.1,82.5,26070.0,13.8,9.2,0.0,0.0
69046,Charly,32.4,4670.0,118.0,917.5,77.8,33860.0,4.1,11.6,0.0,0.0
69047,Charnay,15.7,1031.0,37.0,146.0,84.2,32860.0,3.7,1.9,0.0,0.0
69049,Chasselay,59.8,2901.0,93.0,227.0,80.7,32350.0,1.7,10.5,0.0,0.0
69050,Châtillon,30.6,2184.0,83.0,203.9,81.0,28030.0,22.0,14.6,0.0,0.0
69051,Chaussan,23.8,1215.0,18.0,154.0,83.3,27050.0,0.0,4.8,0.0,0.0
69052,Chazay-d'Azergues,34.9,4270.0,135.0,718.9,79.6,31020.0,24.0,11.5,0.0,0.0
69053,Chénas,13.2,534.0,18.0,65.3,82.6,25220.0,21.1,21.1,0.0,0.0
69054,Chénelette,43.6,365.0,15.0,33.1,81.3,24480.0,17.9,15.4,0.0,0.0
69055,Les Chères,36.3,1504.0,51.0,275.5,81.9,27560.0,24.7,7.1,0.0,0.0
69056,Chessy,23.4,2058.0,57.0,452.3,83.7,27050.0,41.5,7.0,0.0,0.0
69057,Chevinay,30.4,586.0,12.0,66.4,82.7,26530.0,0.0,8.7,0.0,0.0
69058,Chiroubles,34.2,416.0,18.0,56.8,84.6,23730.0,2.6,0.0,0.0,0.0
69059,Civrieux-d'Azergues,67.4,1633.0,116.0,325.3,82.5,28930.0,13.7,10.3,1.0,0.0
69060,Claveisolles,15.4,557.0,21.0,19.7,82.2,21860.0,0.7,0.0,0.0,0.0
69061,Cogny,22.2,1198.0,36.0,205.5,80.6,28860.0,0.0,26.4,0.0,0.0
69062,Coise,60.0,794.0,11.0,87.9,82.0,22830.0,0.0,10.0,0.0,0.0
69063,Collonges-au-Mont-d'Or,41.5,4604.0,124.0,1218.0,77.1,35240.0,21.2,14.8,1.0,0.0
69064,Condrieu,37.0,3945.0,151.0,428.3,76.9,23490.0,9.1,1.3,1.0,2.0
69065,Corcelles-en-Beaujolais,19.7,993.0,37.0,106.8,83.0,25170.0,20.4,24.5,1.0,0.0
69066,Cours,18.6,4329.0,162.0,128.0,76.8,21050.0,52.5,12.0,1.0,0.0
69067,Courzieu,29.1,1178.0,23.0,43.6,85.5,22530.0,44.0,8.2,0.0,0.0
69068,Couzon-au-Mont-d'Or,17.8,2541.0,80.0,817.0,79.6,28290.0,7.4,21.5,0.0,0.0
69069,Craponne,44.2,12170.0,426.0,2634.2,78.4,27380.0,35.6,3.0,1.0,0.0
69070,Cublize,26.2,1357.0,41.0,87.2,78.9,22890.0,27.7,7.7,0.0,2.0
69071,Curis-au-Mont-d'Or,85.8,1186.0,19.0,391.4,81.0,33160.0,0.0,0.0,0.0,0.0
69072,Dardilly,66.2,8980.0,826.0,641.9,73.0,32510.0,12.2,7.9,6.0,1.0
69074,Denicé,30.4,1574.0,45.0,165.2,80.9,28360.0,8.8,21.6,0.0,0.0
69075,Dième,42.9,196.0,6.0,21.7,79.5,23960.0,0.0,28.6,0.0,0.0
69076,Dommartin,43.4,2607.0,95.0,361.1,76.4,34020.0,3.8,8.9,0.0,0.0
69077,Dracé,52.1,1178.0,29.0,79.2,81.9,24320.0,2.1,12.5,0.0,0.0
69078,Duerne,47.7,842.0,33.0,73.8,83.3,24160.0,18.8,21.6,0.0,0.0
69080,Échalas,20.5,1940.0,37.0,92.6,82.6,26910.0,1.6,11.4,0.0,0.0
69081,Écully,68.3,18019.0,819.0,2132.4,67.5,29600.0,4.8,1.4,3.0,0.0
69082,Émeringes,43.3,278.0,9.0,92.4,87.3,25840.0,0.0,3.3,0.0,0.0
69083,Éveux,66.7,1169.0,22.0,352.1,72.1,30290.0,0.0,1.4,0.0,0.0
69084,Fleurie,37.0,1351.0,82.0,96.9,85.8,24350.0,10.7,10.3,1.0,1.0
69085,Fleurieu-sur-Saône,42.8,1549.0,62.0,532.3,79.0,31110.0,19.4,9.5,0.0,0.0
69086,Fleurieux-sur-l'Arbresle,41.6,2299.0,83.0,241.7,78.0,29780.0,34.7,11.7,0.0,0.0
69087,Fontaines-Saint-Martin,33.5,3070.0,59.0,1120.4,76.3,34190.0,2.4,14.4,0.0,0.0
69088,Fontaines-sur-Saône,58.4,7005.0,182.0,3019.4,79.4,25230.0,2.7,6.6,0.0,0.0
69089,Francheville,62.4,15664.0,372.0,1914.9,75.0,28120.0,3.4,2.0,0.0,0.0
69090,Frontenas,16.6,905.0,29.0,264.6,77.9,27540.0,22.8,5.0,0.0,0.0
69091,Givors,49.3,20943.0,551.0,1207.8,69.9,18160.0,7.0,4.0,2.0,0.0
69092,Gleizé,31.4,7824.0,302.0,748.0,75.6,23660.0,6.9,6.0,0.0,0.0
69093,Grandris,15.8,1212.0,24.0,79.6,79.2,21580.0,36.8,17.1,0.0,0.0
69094,Grézieu-la-Varenne,51.4,6284.0,158.0,843.5,81.1,27230.0,12.5,7.4,0.0,0.0
69095,Grézieu-le-Marché,26.3,831.0,21.0,72.3,81.9,22700.0,39.8,16.9,0.0,0.0
69096,Grigny-sur-Rhône,38.0,9941.0,247.0,1728.9,73.0,21900.0,13.5,19.2,0.0,0.0
69097,Les Haies,22.9,739.0,15.0,46.3,82.2,25590.0,8.6,17.1,0.0,0.0
69098,Les Halles,55.1,481.0,12.0,155.7,78.1,22970.0,18.4,2.0,1.0,1.0
69099,Haute-Rivoire,6.0,1425.0,47.0,70.2,77.2,22560.0,58.7,7.0,0.0,0.0
69100,Irigny,37.6,8909.0,303.0,1007.8,76.5,25740.0,37.2,10.0,1.0,0.0
69102,Joux,51.8,753.0,13.0,29.9,81.0,23230.0,36.4,0.9,0.0,0.0
69103,Juliénas,28.5,883.0,45.0,116.8,81.5,23260.0,22.3,19.2,2.0,0.0
69104,Jullié,55.9,496.0,11.0,50.2,85.6,22170.0,0.0,2.9,0.0,0.0
69105,Lacenas,30.3,1029.0,32.0,306.2,80.4,27670.0,31.1,18.0,0.0,0.0
69106,Lachassagne,32.4,1334.0,31.0,377.9,82.4,32050.0,3.3,51.4,0.0,0.0
69107,Lamure-sur-Azergues,51.8,1051.0,58.0,67.3,79.1,23260.0,10.1,7.4,1.0,1.0
69108,Lancié,43.8,1082.0,35.0,163.9,82.3,24230.0,6.9,11.9,0.0,0.0
69109,Lantignié,11.6,851.0,26.0,115.0,85.2,24990.0,4.7,46.5,0.0,0.0
69110,Larajasse,30.2,1820.0,43.0,54.2,81.7,22970.0,1.7,24.6,0.0,0.0
69111,Légny,53.8,699.0,38.0,176.1,80.5,26900.0,18.3,5.8,1.0,0.0
69112,Lentilly,25.7,6541.0,234.0,355.7,78.2,29630.0,37.5,12.7,0.0,0.0
69113,Létra,16.4,907.0,22.0,62.0,82.8,24730.0,7.4,14.8,0.0,0.0
69114,Porte des Pierres Dorées,39.3,4079.0,110.0,306.0,80.8,27510.0,15.3,21.2,,
69115,Limas,68.0,4749.0,334.0,860.3,76.1,24720.0,15.5,6.4,3.0,0.0
69116,Limonest,77.8,3933.0,613.0,468.8,78.4,34510.0,10.4,7.9,4.0,0.0
69117,Lissieu,68.2,3193.0,252.0,564.1,76.5,33180.0,18.6,6.4,0.0,0.0
69118,Loire-sur-Rhône,64.4,2736.0,67.0,164.8,80.4,24520.0,14.4,5.8,0.0,0.0
69119,Longes,19.1,951.0,19.0,39.5,73.8,23880.0,12.8,12.8,0.0,0.0
69120,Longessaigne,38.5,592.0,12.0,49.7,81.0,23030.0,23.1,0.0,0.0,1.0
69121,Lozanne,67.0,3182.0,139.0,578.5,82.9,26930.0,15.7,5.7,1.0,0.0
69122,Lucenay,34.4,2068.0,60.0,329.8,80.5,28690.0,11.1,21.7,0.0,0.0
69123,Lyon,57.2,520774.0,27347.0,10878.9,74.8,25430.0,5.8,2.0,113.0,0.0
69124,Marchampt,13.0,452.0,9.0,25.5,80.0,21820.0,8.7,13.0,0.0,0.0
69125,Marcilly-d'Azergues,62.9,1004.0,72.0,240.2,82.1,30530.0,5.4,20.5,0.0,0.0
69126,Marcy,54.2,879.0,23.0,264.0,83.4,30160.0,10.2,5.1,0.0,0.0
69127,Marcy-l'Étoile,13.1,3711.0,101.0,691.1,74.9,29680.0,68.4,0.6,0.0,0.0
69130,Meaux-la-Montagne,41.7,226.0,7.0,24.6,82.9,24390.0,16.7,0.0,0.0,1.0
69131,Messimy,13.2,3565.0,149.0,321.2,77.6,27280.0,68.2,11.0,0.0,0.0
69132,Meys,5.2,855.0,23.0,58.4,81.1,22000.0,14.7,2.8,0.0,0.0
69133,Millery,62.6,4323.0,170.0,468.9,80.1,30670.0,8.1,19.3,0.0,0.0
69134,Moiré,28.6,243.0,10.0,119.7,80.2,30920.0,0.0,9.5,0.0,0.0
69135,Deux-Grosnes,14.5,1923.0,73.0,23.0,75.9,21080.0,25.1,7.1,0.0,2.0
69136,Montagny,55.0,3212.0,109.0,387.0,78.1,27760.0,27.4,2.3,0.0,0.0
69137,Montmelas-Saint-Sorlin,5.8,530.0,11.0,125.0,81.0,27240.0,2.9,7.2,0.0,0.0
69138,Montromant,9.5,447.0,12.0,40.7,83.6,22850.0,33.3,4.8,0.0,0.0
69139,Montrottier,20.9,1393.0,45.0,60.3,78.3,23730.0,55.8,8.7,0.0,0.0
69140,Morancé,67.3,2267.0,57.0,245.1,81.0,29600.0,2.7,7.4,0.0,0.0
69141,Mornant,42.0,6261.0,300.0,397.3,78.3,27260.0,10.2,12.6,1.0,1.0
69142,La Mulatière,39.1,6554.0,136.0,3601.1,76.6,22750.0,0.8,7.2,0.0,0.0
69143,Neuville-sur-Saône,47.8,7807.0,360.0,1427.2,78.8,23150.0,10.6,2.1,1.0,0.0
69145,Odenas,11.1,943.0,34.0,104.5,82.9,23900.0,0.8,0.8,0.0,0.0
69148,Orliénas,40.6,2633.0,59.0,252.7,82.2,30280.0,8.1,8.1,0.0,0.0
69149,Oullins-Pierre-Bénite,31.4,37928.0,1003.0,4271.2,76.4,23260.0,13.3,2.2,3.0,0.0
69151,Le Perréon,42.2,1496.0,43.0,102.6,79.3,24720.0,9.1,18.8,1.0,0.0
69153,Poleymieux-au-Mont-d'Or,34.2,1394.0,27.0,224.5,83.8,35970.0,3.9,5.3,0.0,0.0
69154,Pollionnay,20.1,2966.0,59.0,187.7,82.8,28690.0,4.5,3.9,0.0,1.0
69155,Pomeys,23.3,1133.0,36.0,86.5,82.8,25480.0,0.3,8.7,0.0,1.0
69156,Pommiers,52.4,2629.0,75.0,338.8,81.2,30730.0,14.9,7.9,0.0,0.0
69157,Vindry-sur-Turdine,45.9,5283.0,179.0,221.3,81.6,25190.0,25.9,14.7,0.0,0.0
69160,Poule-les-Écharmeaux,21.6,1027.0,38.0,32.9,77.1,23210.0,32.8,30.4,0.0,1.0
69161,Propières,12.7,477.0,15.0,29.8,78.4,20760.0,52.0,10.8,1.0,1.0
69162,Quincié-en-Beaujolais,73.9,1382.0,69.0,62.7,85.4,23660.0,2.5,10.2,1.0,0.0
69163,Quincieux,22.4,3620.0,125.0,204.3,82.9,26670.0,35.4,29.0,1.0,0.0
69164,Ranchal,46.2,311.0,6.0,20.5,76.6,21590.0,0.0,0.0,1.0,0.0
69165,Régnié-Durette,32.8,1159.0,46.0,98.9,79.7,24530.0,21.4,2.3,0.0,0.0
69166,Riverie,6.3,307.0,7.0,731.0,78.9,25620.0,0.0,0.0,0.0,0.0
69167,Rivolet,19.4,588.0,18.0,36.1,78.0,25220.0,9.7,12.9,0.0,0.0
69168,Rochetaillée-sur-Saône,65.2,1546.0,46.0,1198.4,78.1,29240.0,9.6,3.7,0.0,0.0
69169,Ronno,28.2,650.0,27.0,28.4,81.9,23420.0,20.0,8.2,0.0,0.0
69170,Rontalon,12.9,1167.0,29.0,92.1,80.2,25080.0,24.7,2.2,0.0,0.0
69171,Sain-Bel,36.5,2568.0,76.0,697.8,77.4,24670.0,2.8,16.7,0.0,0.0
69172,Salles-Arbuissonnas-en-Beaujolais,8.1,789.0,15.0,181.4,81.6,26240.0,0.0,37.8,0.0,0.0
69173,Sarcey,32.1,979.0,42.0,98.0,86.0,27830.0,46.6,12.1,1.0,0.0
69174,Les Sauvages,15.7,621.0,20.0,49.5,86.6,23270.0,5.0,8.3,2.0,0.0
69175,Savigny,18.6,1970.0,90.0,92.0,80.6,26350.0,67.6,9.9,0.0,0.0
69176,Soucieu-en-Jarrest,23.1,4652.0,95.0,327.6,81.8,27650.0,10.5,11.8,0.0,0.0
69177,Sourcieux-les-Mines,55.3,2098.0,35.0,210.6,81.2,28150.0,0.0,4.9,0.0,1.0
69178,Souzy,44.7,767.0,34.0,150.7,83.7,22510.0,19.2,31.2,0.0,0.0
69179,Beauvallon,64.3,4198.0,108.0,168.9,81.9,27940.0,11.6,5.4,1.0,0.0
